瞧，晴天的云,话剧的电影 台词很逗 很讽刺 但是剧情有些散,推荐
被盗梦的盗梦者,年轻演员镜头前的表演用力过猛，看的我有点犯尴尬症。剧情很多处值得深思。,推荐
我是你羞涩妈妈,最悲的悲剧里，总是充满了无耻的笑声。,力荐
大西爱睡觉,女主角唱的主题曲很风情万种，故事展开的很自然，每个人都是悲剧小人物，却又能让我们开怀大笑。有很多情节其实也在反讽当世。最后把这句最喜欢的台词送给所有人：凭什么用你的道德标准来绑架我的利益？,力荐
leeredevil,一个个像打了鸡血一样猛给,较差
未来惑星！,比夏洛特好。旁边的观众都看得抹眼泪了。,还行
Wolf Alice,剧本可以，演员可以，台词可以，然而看的很痛苦，把前面的无聊过时荤段子去掉吧real尴尬,还行
RightEar,最好的喜剧都是笑着哭，这电影不仅做到了，还借古讽今，看得震撼，可以说是国内电影体制难得的佳作。最后一个投奔延安感觉是假意迎合广电，暗示电影做事放弃原则的道理，堪称画龙点睛之笔。预祝大卖,力荐
那年听风,羊脂球+钦差大臣，提名年度最佳国产片。,推荐
阿基米德,剧本来自舞台剧，完成度自然非常好，但是对白的舞台感，太赶了。舞台剧的表现力更好一些,还行
王子麵,好演员 好故事 好剧本,力荐
不羁的風,3人性的丑陋暴露无遗，上一分钟还说爱你多深，只要得不到就瞬间变脸秀下限。有句台词很经典：事情要是过去了就过去了，那将来只会变得更糟糕。吃一堑长一智，一个人可不可靠，不是看他心情好的时候怎样，而是看他最坏能坏到什么程度。,还行
丘北,震撼，乡村荒诞喜剧，看完之后却笑不出来。另外，表白女主演，眉眼之间风情万种。,力荐
来~喝,几个主要演员都很棒。保留戏剧风格，但大荧幕放大了校长的女儿的竭斯底里和面目狰狞，跳戏太厉害，减一分。,还行
猫围脖,《驴得水》今天的点映口碑很不错。开始本以为是部喜剧，犀利幽默的对白让人笑个不停；但是越到最后越觉得让人悲哀和害怕，人性的丑恶和无耻完完全全的在你面前展露无遗。很欣赏每位演员认真动情的表演，是一部不可多得的好电影。-我讲个笑话，你可别哭！,力荐
sommer,太好看了，今年最佳,力荐
zasuny,真的是個讓人流淚的喜劇……,推荐
猪戈琅,拍得不错，但是看完整个人有点难受啊,推荐
同路客，,张一曼一边剥蒜一边唱歌，实在太惊艳了。全剧最喜欢的一个角色,推荐
blue,有点失望吧，太刻意,还行
十二,有意思，荒诞滑稽，政治味儿虽浓厚但不至于让人很反感,推荐
love堀北真希,很好看。,推荐
梦梦莹,从笑到哭,力荐
Hello darkenss,确实比较low逼。批判认可的批判，小品➕话剧一点不电影。 跟公民那个一德行。,很差
啊喔鹅伊呜鱼,荒诞掩盖不了悲剧的本质，这才是好电影,力荐
野枇,难受。,推荐
铁皮师匠,"三星吧。今年也算了看了不少开心麻花，这个的话剧版还没有看过（有点期待巡演到我们这。10.17沈阳点映。这个黑色幽默确实挺悲伤的,,,台词跟有些段子还是蛮有笑点的，演员演技在线...总之啊，社会主义好，我要去延安。PS.女主现场唱歌真的很好听嘞！铁男的演员居然是老乡加分。",还行
adamhu,2016.10.13@李家村万达主创见面会。话剧改编。笑的心酸。演员的力度都很到位。,力荐
SpaceMonkey,话剧改编成电影无可厚非，只是这部片子明显被过誉了，倒是话剧演员的演技完爆某些电影演员,还行
鶴鶴,好难过啊,推荐
小希,讽得好大一个刺，可以，这很开心麻花,力荐
73号居民,今天下午参加了业内提前观影会，三星半，比《夏洛特烦恼》好，至少影片折射的三观是正确的。由于是话剧照搬，所以搭腔走位都是一套一套的，各种污梗贱梗矫情梗还是颇有笑果的，开心麻花的招牌还是挺硬的……时代背景才是过审关键，故事都是可以抽离的，反正错的都是国民党，呵呵……,还行
lanannann,本子好，演员一般，经费不足，就冲着剧本还是值得一看的。,推荐
YY糖罐子,还是太像话剧 尤其是结尾一段 感觉有点没搂住 节奏 演员 讽刺都到位 就是电影的笑点几乎全是荤段子 可以说是特色 也许话剧感觉更好放电影里稍微有点小气了,还行
cop柠檬,话粗理不粗,还行
养猪暴发户,提前看的点映场，演过话剧的人演技就是爆表啊,力荐
鱼是水的谁,任素汐不要演（脸）的太好！影后！,力荐
小蚕豆,都特么装什么大丫挺的啊。。还什么电影感差，真正的好电影就是讲个好故事，驴得水神作,力荐
淡水河谷,先5星，看了再说,力荐
刘小白,其实坐在电影院的时候真的忘了当年话剧里的剧情，只记得穿着旗袍身材曼妙歌声美好有血有肉笑起来爽朗的一曼老师，当时在舞台上piapia的抽自己大耳瓜子的狠，心疼，然后电影里依然是那么风华绝代，超爱这个用心的女子。电影也很棒。,力荐
小新,借着笑点的掩护 一点点揭开人类的自私 阴暗 伪善,力荐
陈伪摇滚,不得了。,力荐
钱紧,过去的如果就这么过去了，以后只会越来越糟。,力荐
旧事甚歉,开心麻花，必属精品啊，人性中中的懦弱和恶表现得淋漓尽致,推荐
Jonathan,别当喜剧看,推荐
Solo,国内有这样子的剧本绝对值得一看，女主丑漂亮丑漂亮的,力荐
柚颜,确为一部好电影 但是看的我很憋屈,还行
玄天斩灵剑丶.,有点库斯图里卡的影子，三星支持国产。支持房间里的海报，主题曲有点周璇的味道,还行
阿颠,看完挺堵的…让人特别糟心的是一些根本笑不出来的点 一群人不知道搁那儿笑啥…,推荐
阿花哥,不像电影 还有想表达的意义太多 轻视了人物刻画,还行
未晞,不出意外，又是泪流满面。感觉电影少了话剧一些感觉，但还是很丰满，节奏紧凑。眼见他起高楼，眼见他宴宾客，眼见他楼塌了。,力荐
qi.w,好多人评论不应该把电影拍成话剧形式， 然而我觉得这种形式更能把性格放大， 没有过多的背景只专注于人物。 剧本是个好剧本，一曼的角色太让人心疼， 能过审也是个奇迹,力荐
越‘界王,尖锐，如刀。劈山，入峰。,推荐
麻辣小龙虾,剧本好赞啊！电影构图和配乐赏心悦目，人物也立体丰满。小格局拍出了大电影，表现手法又新颖不流于俗套。完全值得去电影院看。,力荐
batthree,好棒。从未见过比女主角更像陈清扬一样的人了，我就像喜欢陈清扬一样喜欢她。我突然好骄傲啊，中国能拍出这么幽默有趣，又尖锐深刻的电影，这么丰满可爱，真实强硬的角色，我骄傲的有点想哭。,推荐
D小豆苗,驴得水5星，电影3星。,还行
恺诺死忠,一部让我摘下了对开心麻花有色眼镜的作品，或许很多人觉得这部片子电影感太弱，但不可否认的这片子是不知道吊打电影去了。论剧本的成熟程度，绝对是今年为止最好的，论情节与角色设置，饱满而精妙，论演员的表现，也绝对令人惊艳！总之，非常值得大家去电影院看看，但要做好心理准备XD,力荐
Is Ying,舞台剧搬到大屏幕，剧情刻意突兀，角色形象单薄转变突然，并没有讲一个好故事。,还行
水喵小姐°,讲个笑话，你可别哭。前半部笑够了，后半部难受得我哭不出来，也许因为那一跪，那一枪。完美又荒诞的魔幻现实主义话剧，舞台剧痕迹重（褒义），处处隐喻和暗示，不晓得如何过审的。我得再去认真看一遍。,力荐
張家安,如果把1942改成1962就更好了。,推荐
LL,太话剧。。。,较差
公子知离,不愧打磨多年的小剧场名戏，剧本强大，喜剧表皮下是严肃的核。电影很戏剧化，把人性的贪愚弱私撕开扔在观众眼前，看着理想主义跪倒在枪杆面前、自由浪漫折辱于虚伪利益，真是感到难过又不适，而这种不适更来源于与真实的相似性和我们的无力感。背景设置在民国，可我们都读得懂，电影对现实的重重嘲讽。,力荐
Miya,看的想哭😭,力荐
jeff,没什么大牌明星，但故事讲的却那么漂亮。讽刺、污段子和幽默都恰到好处，刚开始哈哈大笑，越看越悲哀。难忘的一幕，是墙上“学做人”几个大字。现在回想起来，slogan起的真好，讲个笑话，你可别哭。能过审，且看且珍惜。,推荐
乜乜™,带着话剧版对剧情的记忆观影，与剧场里不一样的感受，演技炸裂，感染性强，笑中有泪。,力荐
谁捏我脸,喜剧，黑色喜剧。想起一句话：撒下一个谎便需要编千千万万个谎来圆。,推荐
CC,演技6分，剧本10分,推荐
中华田园猫,在电影院里从头笑到尾的人，愿你们一生顺遂，无知觉世界的残酷。,推荐
刑正叨逼叨,好剧本,力荐
縫一縫,想问现在的中国不也这样吗 Incredible China,力荐
鲤,希望下次我哭的时候旁边的胖子能不要笑,力荐
殇秋,不能再多了,很差
阿丑,最后看哭，默默地流泪了……,力荐
蘇丽珍,讲个笑话，你可别哭,推荐
oasis,三星半 虽然不是能理解到每一个人设 但剧本挺好的,还行
Ysan__,那十年,力荐
[已注销],我不管我看哭了,还行
死鱼眼万事污,笑点太密集和槽点太密集都让人不舒服，高潮之间的过渡并没有起到舒缓的作用，我承认故事选在一个荒诞的年代很聪明，但是抱歉，从铜匠死而复生我就离场了，也许在电脑上我会很喜欢这部，但是电影我接受不了这种刻意制造压抑感的90分钟,很差
灰寰,背景设定太弱，剧情一直在升级矛盾、却没有人去解决任何问题，给人造成巨大的认知不闭合，带着一种便秘感走出电影院。回想起来这也可能是我欣赏不了话剧的主要原因,较差
stole死兜死兜,with u,推荐
肥胖者的悲哀,给你讲个笑话 你可别哭,还行
xiaoxuan,看的尴尬病犯了，演员演技没毛病，就是感觉在看话剧。,还行
外外,这个喜剧不错，哭得挺伤心的。,推荐
卖女孩的火柴,年代-2016 国家-大陆,推荐
小甲,反思,推荐
赛宁。,主题曲亮了,还行
竞速抖腿冠军,哭惨了，主观不喜欢这类型电影。,推荐
死不屈小姐,开心麻花舞台效果强，编剧实力太强，压抑中离不开得搞笑，张一曼的角色真好！,力荐
覆土生,闹剧层层升级，最后却没有扣住。,推荐
月光下我记得,洞悉人性，讽刺精准。真的挑不出毛病，各个层面上,力荐
雨露幽晨,话剧的演员和形式，黑色幽默，荤黄段子，借古讽今，轻松描述与讽刺社会和人性的种种。前部分欢乐逗比无尿点，后部分沉重深刻有内涵，强烈的对比猛戳人心，写实了一个时代的人性与人心。女主高瘦，虽然不美，然而民国年代穿着旗袍清唱着的那首“我要你”太过动听。,推荐
LaMur,看了这个电影，本能地觉得精彩绝伦，电影专业的同学分析之后，才发现拍摄手法上的硬伤很多，不过对于娱乐业来说，无关紧要。,推荐
阿 雷,爱不起来…太过…,还行
小蚂蚁,“我就是想活得自在点，好不容易来到这没人管的地方，你就别管我了”。撒完一个谎后要用三个谎来弥补，不是我的菜，但是确实是和外面的妖艳贱货不一样,还行
南方的海,喜欢，喜怒哀乐叹息深思全都有的电影,力荐
候鸟,你能不能只给我讲笑话，别让我哭。感谢开心麻花的两部电影，未来我还会继续支持的。,力荐
郁米周,夸张却不深刻，荒诞却没有冲击力。电影随便喜剧都能排拍了？隐喻比一步之遥差太多，评分估高，豆瓣也商业化市场化了。就看个乐吧。编剧没问题。大家都能看懂。广电会过，因为黑了一遍你党。,还行
梧桐Xu已飞,看得让人很难受，怎么好意思说是喜剧,推荐
小兽。,看完很抑郁......,推荐
阿卷先生,笑中带泪，给满分，我看行！,力荐
凯西,黑色幽默 荒诞现实,推荐
阿梁,Incredible China.充满了讽刺。,还行
酉空间,我很庆幸2016年 有 驴得水 和 七月与安生 这两部电影/还是过来修改下我的感想 与佳佳绝缘 对什么主义什么民主没有向往；如张一曼一般放荡，这五年一直被人心里鄙视；也曾做过校长，却心里自有盘算，无领导力；也当了把周铁男 最后依旧半个子弹就怂了；还是穿貂儿吧 周围的知识分子没有不喜欢钱的现在,力荐
睡不着的海,喜剧的外表下是一个悲剧的内核，环境的改变带来了人或主动或被动的改变，让我看到了复杂的人性。在我看了那么些幼稚的打着喜剧标签的综艺节目后，再看到此片，年度最佳国产没有之一。,力荐
花溅泪,还可以哒。不过搞笑的成分少啦,推荐
妖狐暖暖,人性呐，本恶……笑着笑着就哭了。,力荐
苏斯洛夫,话剧感还是太强了些，少了点电影的质感，表演也有很重的话剧痕迹。故事本身是个讽刺剧，去掉“喜”，是因为后半程看得揪心。,还行
斯黛拉先生.,中国式悲剧吧 还硬要扣在民国的大背景下面 真是完全喜欢不起来。。,较差
FROZEN ORANGE,是个悲剧,力荐
lucy,好看，有人说这是悲喜剧，有人说这是黑色幽默，有人说这是用喜剧说悲剧，都不重要了，这部电影值得一看，一个演员都不认识，却讲了一个好故事，很讽刺的故事，血淋淋的故事。,力荐
维辣丝儿,后半程比较差，尤其是快结束的时候很仓促，佳佳这个角色非常不喜欢，有一种红卫兵般的正能量，背出的台词让我感觉像在吃蜡,还行
见光死,我们都是在庙里上学的人。,力荐
王闰土,让我来睡服他,力荐
花绘,故事中的三个女性角色都跟男性的自私、懦弱形成对比，显得勇敢而担当，而在她们却被视为浪荡、蛮横、固执。故事算完整，不过分的黑色幽默，本很简单的谎言，本很美好的初衷，却越走越偏，人自身与彼此的关系都变得支离破碎。铁男跪下来向官僚屈服的那段很是难受，他的前后改变也是最为突出的，心痛。,推荐
小冉Susanna,这夜的风儿吹，吹的心痒痒～,推荐
water-wave,无尽的欲望,推荐
♪(´ε｀ ),让我想起了以前特别爱看的话剧。,推荐
KarSa,剧本和演员牛逼，基本照搬了舞台剧。,推荐
谢桥,发人深省的好电影，担得起所有溢美之词。另，就像打上开心麻花的名号才会吸引到我，说句去延安也是有苦衷。,力荐
Jackie,全程笑不出来，是不是悲凉到极致就只得笑了,推荐
so is life,這很中國,推荐
册空,再一次揭露了人性的自私一曼这个角色让人心疼,力荐
抓住阿西,真的好久没看到这么好看的国产电影了,力荐
弹头,评分虚高所以一星,很差
窗边恋人,开心麻花又一力作，支持,力荐
纪娴,看完陷入深深的绝望 整体太生硬,还行
Gorski,剧本非常好，但是拍得太差了，非常像话剧而非电影。不过这种题材以前几乎没有，喜剧包裹下的辛辣的讽刺，还是非常值得肯定的。希望以后能有更多这类型的作品。,推荐
红尘北道,舞台剧的演法照搬到大荧幕实在显得很奇怪，而且每次关键人物不在场，大家总到最后才发现反射弧也有够长的。感觉我还是非常遵从自然主义，不合逻辑的情节看着别扭。影片最喜欢一曼剥蒜时唱《我要你》那段，太美太美，任素汐的脸和流量小花没得比，但是电影里风情万种美得不可方物。,推荐
Yalta,很喜欢张一曼,推荐
打桩模子小丁,真的很不错，保持下去，开心麻花已经成为好电影的代名词了！,推荐
鸢尾的瞬间,一部可以让人在事后深深反思的电影，一开始大家满满笑意，到了某一刻开始电影院变得无比安静...每一个人都是人性的折射，中间一度有羊脂球的错觉……任何一部电影，会给人带来思索的就是真的好电影,力荐
不高兴的流浪猫,最后还是打五星吧。虽然看得我非常压抑、愤怒、想打人。,力荐
以好不以新,只有一点荒诞的感觉，希望开心麻花的电影能再往深挖一下，目前看来这部电影太具有话剧的感觉了。,还行
Z君,人生真的好不容易，就像一场漫长而随时可以结束的闹剧，荒诞而真实得可怕,推荐
在爷,三颗心 总觉得眼熟 11/1,还行
冰川公爵,与想象南辕北辙的荒诞喜剧片，故事比夏洛特更有可看度，只是用力过猛。,较差
左言右若,用喜剧的方式阐述一个悲剧。内容真的是比夏洛特高出了不止一个段位。剧本编的好，演员演的好，虽然话剧的味道浓重了一点，但是已经可以入选个人年度国产佳片之一。女主出神入化的演技是真的大概可以睡服你的！,力荐
MarcYeung,四星献给电影 一星献给周铁男和刘佳土崩瓦解的襁褓中的爱情,力荐
迦夏御靈,话剧剧本品质保证~ 所以说天朝电影行业的门槛还是太低了。。,力荐
Shinn,黑色幽默啊。有点为一曼不值，本身不过是个随性的妹纸而已。,力荐
碧水云天,牛逼 国产电影真是越来越可以了,力荐
熊先生,中国版西西里的美丽传说,力荐
浅蓝色的妖精,看得好压抑。,力荐
倾盖如故红豆君,黑色幽默的诚意之作，看到最后眼眶居然有些湿润是怎么回事,力荐
姜桂,歌太好听了,推荐
断了的弦,我就是来看故事的。,力荐
笔影,用喜剧的方式讲了一个悲剧。一个铜匠，三声枪响，人心震荡。有人说是讽刺中国的教育制度，实则是抨击人性的悲凉。谁能够的看得清，看得清的谁又能撇的开。回到电影本身，是由话剧改编，搬上银幕，难免还是会带有舞台的身影，但是剧本超级赞，演员表现不错，整体不错，属于国产上等佳作，推荐观看~~~,推荐
TOMOKO,前半部分还挺好的，后面美国人来了剧情和人物就都暴走了，结尾也没收好，遗憾,推荐
樹神顗,烂片,较差
Fred向前冲,剧本的确是好剧本，但把电影拍成视频版的话剧就是导演的问题了。,还行
飞天神猪,最近看了两部净化心灵的片子，一是美国丽人，一是驴得水,力荐
小搜搜、,为在影院拍了那么多次腿的惊奇打五星。好编剧好演员。,力荐
景庄,一部发生在乱世中国的荒诞喜剧，腐败的体制下一群有“志”乡村教师hui人不倦，坑蒙拐骗老外的故事。是一个好故事，演的也很好，你看吧，大牌演员现在只顾圈钱演烂片去了……,推荐
Abbie&,剧本真的超级棒！演员演技也没得说！真的很希望能再去看一遍剧场！虽然改编成电影 里面很多刻意电影化的处理有点不自然 瑕不掩瑜 是部好电影😊,力荐
Jinsy,话剧感太浓 段子讲的有点尴尬,还行
hugeblur,毛病大家都挑了，我觉得还行，三星半。,还行
budweiser,人性回归的太晚了 因为枪声已经响起,力荐
一个俗人,让所有人骂张一曼那段真有点像是文化XXX搞批斗。铁男打枪吓昏过去，醒了那段很精彩。滚的满身是灰，人的求生欲望被放到最大……是我，表现的估计也和他一样吧……可能更差劲。。。。,力荐
姑娘脸婶子心,看完比较沉重，不舒服。还想看看这台戏的话剧。,还行
时间你慢点走。,荒诞,推荐
小菠萝儿,四星半,力荐
城里的葫芦娃,话剧在电影荧幕上太生硬了。,力荐
龅牙狼,不喜欢这种风格，不过讽刺得还不错，如果敢演现代就更好,较差
良姜,最近一个月看过最好的片子，看的时候没哭，但结束之后抑郁的不得了，还无缘无故和身边人吼了一通。真是好片子,力荐
焦媛蛋白,好！,力荐
兔子跑吧,如果你把驴得水看做开心麻花第一部夏洛特烦恼那样的电影，可能会大失失望。这两年来国产荧幕上最精彩的黑色幽默故事，会让你想到羊脂球狗镇...但又不仅仅如此。对教育官僚辛辣讽刺，对体制化女性主义的深刻反思，对知识分子所有的劣根性打脸解剖。看到后半我没法跟着喜剧桥段发笑，所有的暗讽批判直指,推荐
踏雪琉璃,抱着喜剧的心情结果看了一出悲剧。最后彩球洒落的画面真好：即使我被现实扭曲，爱你的心依旧爱你。一曼也好，又天真又放荡。,推荐
昨日小黄花,都说屏幕之外没有延伸，可镜头之内已经足够多,力荐
千樽,好，又不好，说不来,还行
妤妹妹,看的人又气又怄！最开始喜欢周铁男！结果一枪把他也崩傻了！孙佳最可爱最美！棒！,很差
小可谢过,这个本子太炸了。。。,力荐
小马甲,今年最好的国产片了吧。,推荐
Tout le Meng,【四星半】奔着图乐子去的，结果被开心麻花骗了。,力荐
Self,这部电影真的很棒,力荐
彭薇薇,剧情不错然而故事讲的差强人意,推荐
绅士向团子,有趣的故事 但是舞台味太浓 给人一种疏离感 不像电影,还行
sharko,全靠吼。。,还行
安西木林杉,看完电影爱上了女主，深刻体会到了眼睛会演戏。每个人都塑造的很成功，讽刺的对象也很明显，深深的无力感。在电影院里又笑又哭，剧情党真是得到了极大地满足。,力荐
罂粟_梦_,其实影片达不到五星 但是多给的一星是鼓励 天下熙熙皆为利生 天下攘攘皆为利往 越看到后面 影片里人物的的行为越让我觉得难堪 一处处的冲突矛盾 暗含了人们心里最本质的欲望 牲口和人 有区别吗？,力荐
终焉世界的回眸,卧槽，这么多年第一次被豆瓣给坑了，这么高的分散的烂片，在影院的近2个小时劳资尴尬症都犯了，只能玩手机看新闻，，垃圾片，明显模仿姜文的风格，但是叙事节奏和寓意内涵差远了，只能以荤段子逗人，后面带小孩看电影的更蛋疼了，豆瓣的水军没人管吗！！！！！！！！！！！！！！！！！,很差
GoDoG,身后有两个穿黑丝的女人涂着红红的嘴唇嗑着瓜子，其中有一个还把脚搭在前排座椅靠背上，在自以为是空空如也的影厅里肆无忌惮的辱没着自己的人格。在电影临近结束时不无鄙夷的来了句「演了个啥」，我深以为这两位就好比是那个拉来顶事的「铜匠」，不过她们特色的职业用语应该是「哥，耍不耍？」之一类。,还行
xwd,点映会看的。很纠结的片子，太戏剧化，不够真实，逻辑性也不高，无法做到通俗易懂。人物也不够饱满。幸亏之后看到了导演，他们对片子的主旨进行了解释，否则我真看不懂。。。智商不够用了,还行
王大可,觉得如果国内话剧（确实没看过）都有这么好的话，就这样直接改编为电影就很好，非常好。就是一点一滴看起来平凡的性格，体现了最深层次的人性，也指导出了一幕又一幕的悲喜剧。大荧幕，小场景，却也看得痛快淋漓，久久说不出话来。,力荐
子微徐徐,挺牛的电影，电影开始很喜欢一曼开朗的性格，没想到她成了悲剧人物，钱是万恶之源么，可操控她的是人呀，没有哪个人是真正干净的，或者说坚持宁折不弯的，都有软肋，可也该有筋骨。,推荐
叭丫嘿,小小的镜头实在是有点禁锢这些人了。总之想去看一次话剧了,还行
Claire,裴魁山就真的叫裴魁山啊！,推荐
小赖,其实姑娘只想走肾不想走心又不骗人的行为无可厚非 可怕的是遭遇了想不开的人 一切悲剧的源头都是因为碰巧偶然 一切谎言一旦说出口都需要无数的谎言去圆谎。如果过去就让他过去 那么以后只会越来越糟,力荐
沉闷的羔羊,说穿了还是在讲人性。庄晓壮说讽刺意味太重了，看得他很不爽，奈何我却好喜欢。一部话剧味很浓的电影，感觉就是在看话剧。大爱女一。“过去的如果就让它过去，那事情永远都不会好起来。”我们都习惯了用谎言去掩盖谎言，结果越陷越深。你还记得你的初衷吗？,力荐
Daisy,到电影院看了个不错的话剧,还行
llx,有几处感受到了极强的张力。张一曼对铜匠的伤害，铜匠的报复，张一曼只是个普通的拥有独立想法的女子，身处大时代背景下，却悲剧的那么真实。剧中所有种种矛盾，我们在这个时代的人，都一直在延续那种悲剧。,推荐
NF_霰,银科锐迪波,还行
SSEN,好话剧不等于好电影,还行
zhibgat,"惊,评分这么好?打1星,这就是一坨屎,垃圾.看到一短评说,他看了没多久就离场.我想说,我跟你有一样的感受.10分钟,女儿拿水救火那场戏,尴尬,鸡皮.接着的黄段子(软硬之类),它de台词和动作看得我想吐.最后,我浏览该电影的好评也想吐,道不同.给特派员做饭这个梗生硬,女主唱歌突兀.摄像/台词/编剧/剪辑/服装,hh",很差
suzy,毫无疑问的五星，扎实的剧本扎实的演技，有魔幻现实主义风格，讽刺意味十足，特别喜欢任素汐行云流水的表演，开心麻花还是可以期待的,力荐
Català,荤段子有点太多了，衔接的不太流畅，整体来说不算差，剧本写得好,还行
小胖爱美丽~,无法认同女主的价值观，也无法认同什么新时代女性所谓超前的想法！孽缘不是缘，是债，欠了别人的总要还的。电影里没有好人但我更同情校长普及教育而让大家一错再错的做法，什么身体和感情分开生而自由的想法我没法理解。一个成年人应该为自己做的每一件事所带来的影响承担后果，我不认为这是一部好电影,还行
琥珀子,Incredible China hh 有點意思,推荐
会思想的芦苇,剧本太赞了，我就喜欢这种话剧风的矛盾集中的剧本。,力荐
主要是好玩,我爱一曼，四星全部给她。,推荐
孟爷,两星半吧，当个舞台剧看看还行，不过对于真正的影迷来说，这个讽刺的水平还是太低级了。,还行
姜子牙,话剧改编的电影还是有浓浓的话剧腔，快节奏的荒诞闹剧，很尖锐，但不深刻，不过还是很好看,推荐
佐为,有必要对文本之外反映的“意识”（甭管无意识还是有意识）进行梳理批判，这部是，树大招风也是，所以不评分。,推荐
加冰块的可乐gg,压的人喘不过气来的一部喜剧！,力荐
神经病的证据,一曼房间贴着美国海报，只穿旗袍，头发卷着，设计校服和肯德基全家桶似的前卫性。她在城里发生了什么，大概能从骂她人人喊打，而她坚持想要自由的态度，猜到几分。存在于不被理解的社会与环境中，起了作用，却是无助的牺牲品。特别无奈和莫名抗拒，可能是对女性胴体的热爱要大过想看见她内心的模样。,还行
139****9800,看过之后真的感到心被揉搓，张一曼是个好女子，周铁男是个色厉内荏的怂货，人物不多，场景不大，对人性的刻画淋漓尽致，一部电影版的《丑陋的中国人》。,力荐
大边嘻嘻,荒诞喜剧,推荐
借我,听室友说很无聊看睡着了 差点错过 这个和湄公河算是今年里最喜欢的两部了,力荐
肥卿,舞台剧改编电影会不会火上一阵子？,推荐
苏木,全片把知识分子扒的底裤都没了，只有孙佳一个人还算正常。然而这导演确实水平一般般，如果是话剧应该会好看很多。,推荐
展信佳,目前为止年度最佳国产电影,力荐
Horatio,这能通过审查是不是托中华民国的光,力荐
Joeism,人之初，性本善啊。。。one bad day。。。,推荐
K,鸡血把握不好就成了狗血,还行
沈沈沈沈沈大悦,借古讽今，以一个荒诞的黑色幽默的喜剧来诠释一场悲剧非常的秒,力荐
原来帐号被封了,最后的字幕为了过审可以理解，结尾处理的不够惊艳，至少没有那么出乎意料的惊艳，舞台剧的节奏还是比较明显，但确实是今年的最佳观影体验，安利一下，五星不谢。,力荐
宇宙少女李查德,終於成為沈默的幫凶,力荐
LaNMay,无法将这部片子归类到喜剧，在我看来是一部带了黑色幽默的彻底的悲剧。可能是话剧的痕迹过重，把人性的黑暗刻画得太直白了，没有一个合理的过渡。虽然这个选题很值得探讨，但看得我超级压抑，只能说开心麻花这次从喜剧到深刻的转变，用力过猛！,较差
三牙虫,对人性的转变感到害怕而自然，那些颇有道理的话转而都是从黑化的角色口中说出的，“不要拿你的道德绑架我的利益”是印象最深的一句。可能这不算一部完美的电影，但这是一部好话剧。九月份搭过戏的女生也在开心麻花剧组扮演张一曼，很有亲切感～,还行
peevis,英雄主义的谎言,推荐
二黑Zz,我的泪点很低。尽管话剧感的用力过猛实在太尴尬，人物情绪的转换也摸不着头脑。但一涉及到丧失纯真泯灭情感一类的话题，还是痛哭流涕。我要你太好听了。眼泪朦胧。,还行
花舞街,喜欢张一曼老师。可惜无论是在旧中国还是新中国，追求自由的女性似乎总是没有好下场。,推荐
974路,国产佳作，讽刺中的上品,推荐
傷逝,话剧演员拍电影就是很用心,推荐
Vic_dean,去了延安，这是最好的结局,推荐
靠谱的哼哼唧唧,确实有讽刺的成分，但这绝对谈不上是喜剧，真的跟喜剧丁点边都不沾，自始至终都是悲剧,力荐
小纤女,张一曼这个角色一言难尽，演员演得好。满身风尘，眼神却清澈得不得了。,力荐
探长还来吗,必须满分，看的我哀叹连连,力荐
爱在巴黎,从头到尾就一个大场景的烂片， 笑料下流， low逼电影， 简直无语！！那些打五星的托儿， 你们能要点脸嘛？？,很差
苏苏,你国男人真是把“贪、愚、弱、私”四个字给占全了~,推荐
2Day,荒诞喜剧，素汐的歌声真美,推荐
土豆白菜,舞台剧改编，还是挺有内涵的,力荐
tian,很讽刺，让人能够思考却又不直白。麻花的剧本真的是总能给人惊喜，有机会应该去看一场真正的话剧，想必震撼会更多。,推荐
shirley,电影有种戴着镣铐跳舞的感觉，不知道话剧会不会更精彩？,力荐
佐佐木希,很不错，小成本佳作，就是话剧的感觉挺浓,力荐
少林功夫好耶,为了批判现实而胡编乱造故事，为了挖掘人性而塑造雷人人物，故事凌乱，表演过度，一出闹剧，前后矛盾，不好看。,较差
北斯特托伊勒托,开心麻花力求深刻的野心居然很好的被实现了,力荐
木南宝宝两米八,我觉得吧这个电影，荒诞是很荒诞，但是转折并不是很自然，为了对比和制造效果而强行转折，给人一种很不舒服的感觉。女性角色的完成度倒是不错，不过也没有被夸奖的那么惊艳。,还行
王 不孬、,20161117 JQ.,力荐
黑姐彪子大嗓门,看完想嫁东北人妹子唱歌真好听,力荐
菲尔,荒诞，剧本还可以，喜剧感一般。,还行
空谷芳草,看完李安，乘着无人值守溜进影厅看，因为李安，我根本无法喜欢这个电影，10分钟就走人了。,较差
熊汐小怪兽,comedy is tragedy plus time. 好讽刺 好绝望 好喜欢,推荐
小白有礼了,莫名其妙,还行
咩咩的Faye,挺好、支持这种不靠刷脸的演技派、比那些无演技的明星好太多、但是话剧痕迹较重,推荐
沙发,睡服,推荐
宿苏,所影射的背后意味太明显，显得不够高明。影片开头就被一曼的歌声和真性情打动，最后还保持着基本善良的竟然是两个妹子。,还行
